,id_x,id_y,store_name_x,score_x,review_cnt_x,texts_tfidf_sorted_top20_x,avg_cos_sim_rate,store_name_y,score_y,review_cnt_y,texts_tfidf_sorted_top20_y
344,ID-000003,ID-000019,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.39795511960983276,らーめんMAIKAGURA,3.9,304,"['白湯麺', '天空', '豆乳', 'crema', '落とし', 'クリーミー', '白湯スープ', '白湯', 'クリーム', '辣油', '三河屋', '1100円', '1080円', '白濁', '洋風', '920円', '水炊き', 'コラーゲン', '数量限定', '880円']"
154,ID-000003,ID-000009,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.42803484201431274,中華蕎麦にし乃,3.93,649,"['1130円', '140円', 'き替え', 'おしぼり', 'たんたい', '坂道', '白醤油', 'サイン', '130円', '250円', '970円', '次男', 'カタクチイワシ', '850円', '椎茸', '薄口醤油', '1130', 'しぼり', 'エプロン', '涼やか']"
135,ID-000003,ID-000008,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.33120498061180115,メンドコロ キナリ,3.93,401,"['a-men', '濃口醤油', '赤味噌', 'ハーフ', '白醤油', '白出汁', '味噌', '濃口', '三河屋', '洋酒', '1050円', 'テーブル席', '柚子', '050', '1080円', 'サンマ', '080', '烏賊', '780円', '特製']"
249,ID-000003,ID-000014,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.4900182783603668,Homemade Ramen 麦苗,3.91,744,"['いりこ', '火山', '枯鰹', 'めん', '実家', '土鍋', '2杯目', '女将', '地鶏', 'コロチャー', '真昆布', '地卵', '山形', '700円', '伊吹', 'オリーブ', '鰹節', '80g', '枕崎', '1300円']"
211,ID-000003,ID-000012,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.3926859498023987,中華そば うお青,3.92,132,"['うるめ', '海塩', '川久保', 'らい麦', '菅野', 'シェフ', '全粒粉', 'ワンオペ', '合鴨', '両替', '990', '会話', '干し椎茸', '椎茸', '茶色い', '奥深く', 'アピール', 'ムール貝', '数量限定', '下支え']"
268,ID-000003,ID-000015,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.49492424726486206,寿製麺 よしかわ 西台駅前店,3.91,258,"['白醤油', '鮟鱇', '760円', 'あん肝', '白湯', '750円', '430円', 'お刺身', 'セメント', '伊吹', 'そば', '魚醤', 'つけ', '780円', '煮干', '全粒粉', '日本酒', 'サンマ', 'ﾟﾛﾟ', 'ホワイトペッパー']"
325,ID-000003,ID-000018,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.5138968229293823,一番いちばん,3.9,326,"['青竹', '縮れ麺', '780円', 'もみ', '平打ち', 'ザル', 'ふたり', 'ドン', '広い', 'ワンタン麺', '丸鶏', '1000円', 'ざる', '全部入り', 'らしさ', 'しょうゆ', '湯切り', 'お母さん', '息子', '4杯']"
21,ID-000003,ID-000002,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.43461260199546814,手打式超多加水麺 ののくら,3.98,496,"['もっち', '1200円', '縮れ麺', '290円', 'ストーブ', '次男', 'うどん', '1100円', '甘かっ', '強力粉', '製麺機', '特製', '回収', '塩か', '¥1250', '生揚げ', 'ブロス', '丸鶏', '実現', '青い']"
40,ID-000003,ID-000003,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.3737138509750366,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']"
78,ID-000003,ID-000005,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.40738677978515625,宍道湖しじみ中華蕎麦 琥珀,3.95,326,"['しじみ', 'シジミ', 'コハク酸', 'もみ', '380円', '菅野', '地鶏', '1150円', '成分', 'お母さん', 'お母様', '貝出', 'ガツン', 'エキス', '特製', 'グルタミン酸', 'グラス', 'おみやげ', '850円', '効果']"
192,ID-000003,ID-000011,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']",0.48588699102401733,キング製麺,3.92,303,"['白だし', 'ワンタン麺', '全部入り', '中盛', '1240円', '240円', 'うどん', '無料', '白出汁', '130g', 'か中', 'かつお節', '縮れ麺', '180g', '痺れ', 'メン', '平打ち', '1100円', '白醤油', 'アニマルオフ']"
269,ID-000004,ID-000015,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.4939953684806824,寿製麺 よしかわ 西台駅前店,3.91,258,"['白醤油', '鮟鱇', '760円', 'あん肝', '白湯', '750円', '430円', 'お刺身', 'セメント', '伊吹', 'そば', '魚醤', 'つけ', '780円', '煮干', '全粒粉', '日本酒', 'サンマ', 'ﾟﾛﾟ', 'ホワイトペッパー']"
288,ID-000004,ID-000016,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.48608914017677307,中華そば 多賀野,3.91,836,"['粟国', '海藻', '山下達郎', '粟國', 'からい', 'あしゅう', 'ちゃ', '750円', '女将', 'つけ', '全粒粉', '増量', '胡麻', '700円', '1050円', '970円', '七味', '鷹の爪', '胚芽', '120円']"
79,ID-000004,ID-000005,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.5696403980255127,宍道湖しじみ中華蕎麦 琥珀,3.95,326,"['しじみ', 'シジミ', 'コハク酸', 'もみ', '380円', '菅野', '地鶏', '1150円', '成分', 'お母さん', 'お母様', '貝出', 'ガツン', 'エキス', '特製', 'グルタミン酸', 'グラス', 'おみやげ', '850円', '効果']"
117,ID-000004,ID-000007,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.5949033498764038,麺処 しろくろ,3.94,167,"['ムール貝', '浅蜊', '浅利', 'イクラ', 'のどぐろ', '三河屋', 'エソ', '合鴨', '貝出', 'キャビア', 'カラスミ', '牡蠣', '茶漬け', 'バター', '白岩', '冷蔵庫', '柚子', 'あさり', 'アサリ', '唐墨']"
98,ID-000004,ID-000006,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.41207557916641235,らぁ麺やまぐち,3.94,454,"['豚丼', '棣鄂', '1380円', '会津地鶏', '京都', '吉備', 'ミニ', '380円', 'カイワレ大根', '羅臼', '山水', '昆布だし', '特注', 'そば', '大山', '950円', 'つけ', 'スタイリッシュ', '050', '斜め']"
250,ID-000004,ID-000014,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.561994194984436,Homemade Ramen 麦苗,3.91,744,"['いりこ', '火山', '枯鰹', 'めん', '実家', '土鍋', '2杯目', '女将', '地鶏', 'コロチャー', '真昆布', '地卵', '山形', '700円', '伊吹', 'オリーブ', '鰹節', '80g', '枕崎', '1300円']"
231,ID-000004,ID-000013,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.5051068663597107,饗 くろ喜,3.91,1077,"['焼売', 'みょうが', 'もみ', 'ぶら', '1350円', '塩そ', '雲丹', '黒豚', '浅蜊', 'とうもろこし', 'ウニ', '有田焼', '名物', '1550円', 'しゅうまい', 'コンソメ', '甲州', '羅臼', '350円', '大将']"
136,ID-000004,ID-000008,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.5090963840484619,メンドコロ キナリ,3.93,401,"['a-men', '濃口醤油', '赤味噌', 'ハーフ', '白醤油', '白出汁', '味噌', '濃口', '三河屋', '洋酒', '1050円', 'テーブル席', '柚子', '050', '1080円', 'サンマ', '080', '烏賊', '780円', '特製']"
60,ID-000004,ID-000004,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.40459856390953064,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']"
193,ID-000004,ID-000011,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.47868043184280396,キング製麺,3.92,303,"['白だし', 'ワンタン麺', '全部入り', '中盛', '1240円', '240円', 'うどん', '無料', '白出汁', '130g', 'か中', 'かつお節', '縮れ麺', '180g', '痺れ', 'メン', '平打ち', '1100円', '白醤油', 'アニマルオフ']"
326,ID-000004,ID-000018,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.3609100580215454,一番いちばん,3.9,326,"['青竹', '縮れ麺', '780円', 'もみ', '平打ち', 'ザル', 'ふたり', 'ドン', '広い', 'ワンタン麺', '丸鶏', '1000円', 'ざる', '全部入り', 'らしさ', 'しょうゆ', '湯切り', 'お母さん', '息子', '4杯']"
41,ID-000004,ID-000003,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.5090407133102417,麺尊 RAGE,3.95,755,"['軍鶏', '金華', 'シャモ', '天城', 'ロック', '三河屋', '青森シャモロック', '天領', '村越', 'しゃも', '廣田', 'レモン水', '待合室', '7種', 'そば', '1200円', 'ポスター', '白湯', '辣油', 'ver']"
212,ID-000004,ID-000012,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.4625447392463684,中華そば うお青,3.92,132,"['うるめ', '海塩', '川久保', 'らい麦', '菅野', 'シェフ', '全粒粉', 'ワンオペ', '合鴨', '両替', '990', '会話', '干し椎茸', '椎茸', '茶色い', '奥深く', 'アピール', 'ムール貝', '数量限定', '下支え']"
345,ID-000004,ID-000019,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.5296527147293091,らーめんMAIKAGURA,3.9,304,"['白湯麺', '天空', '豆乳', 'crema', '落とし', 'クリーミー', '白湯スープ', '白湯', 'クリーム', '辣油', '三河屋', '1100円', '1080円', '白濁', '洋風', '920円', '水炊き', 'コラーゲン', '数量限定', '880円']"
22,ID-000004,ID-000002,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.49672722816467285,手打式超多加水麺 ののくら,3.98,496,"['もっち', '1200円', '縮れ麺', '290円', 'ストーブ', '次男', 'うどん', '1100円', '甘かっ', '強力粉', '製麺機', '特製', '回収', '塩か', '¥1250', '生揚げ', 'ブロス', '丸鶏', '実現', '青い']"
3,ID-000004,ID-000001,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.48996835947036743,らぁ麺や 嶋,4.1,213,"['コロチャー', 'だま', '320円', '1180円', '880円', 'たまごかけごはん', '鷹の爪', '雪塩', 'つけ', '080', '180円', 'ワンオペ', '特製', 'ジャズ', 'コック', '山水', '謹製', '120円', '昆布出汁', '助手']"
307,ID-000004,ID-000017,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.42201995849609375,純手打ち だるま,3.9,277,"['250g', '中盛', '200g', '150g', '1170円', '料金', '佐藤', '梅酢', '受けて', 'ぶっかけ', '250', 'もみ', '縮れ麺', '無料', '大釜', '大鍋', 'うどん', '1050円', '970円', '無化調']"
174,ID-000004,ID-000010,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.44172120094299316,麺処 ほん田 秋葉原本店,3.92,405,"['1500円', '1600円', 'テーブル席', 'めし', 'パクチー', 'tokyo-x', '相席', '藻塩', '中盛', 'ハマグリ', 'お通し', '1100円', '価格設定', '大根おろし', '特盛', '強気', '掛け', '花椒塩', '痺れ', '牡蠣']"
155,ID-000004,ID-000009,中華そば しば田,3.95,836,"['炊き込みご飯', '地鶏', 'おみやげ', '津軽', '1250円', '会津地鶏', '全粒粉', '7種', '塩そ', '丹波黒', 'お土産', '三河屋', '比内地鶏', '1200円', '各地', '火傷', 'カイワレ大根', '配合', '日本酒', '狭い']",0.49640902876853943,中華蕎麦にし乃,3.93,649,"['1130円', '140円', 'き替え', 'おしぼり', 'たんたい', '坂道', '白醤油', 'サイン', '130円', '250円', '970円', '次男', 'カタクチイワシ', '850円', '椎茸', '薄口醤油', '1130', 'しぼり', 'エプロン', '涼やか']"
